Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Wind Speed,Generic 1.5 MW Power Output,Generic 1.5 MW Operating Status,AC Primary Load,AC Primary Load Served,Hydrogen Load,Grid Purchases,Grid Sales,Total Electrical Load Served,Renewable Penetration,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Lead Acid Maximum Charge Power,Generic 1kWh Lead Acid Maximum Discharge Power,Generic 1kWh Lead Acid Charge Power,Generic 1kWh Lead Acid Discharge Power,Generic 1kWh Lead Acid Input Power,Generic 1kWh Lead Acid Energy Content,Generic 1kWh Lead Acid State of Charge,Generic 1kWh Lead Acid Energy Cost,Electrolyzer Input,Electrolyzer Output,Stored Hydrogen,Hydrogen Load Served,Unmet Hydrogen Load,Excess Hydrogen,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
2/28/2007 8:00:00 PM,0,0,85.31056,90,0,0,7.272499,214212.7,0,904.3195,904.3195,3891,0,0,203547.3,105.2398,0,214212.7,0,0,213308.4,202642.9,0.000596724,1384026,0.000596724,0,0.000596724,5304240,100,0,202642.9,4366.812,29193.69,3891,0,0,108101.1,0,314212.7,1384026
2/28/2007 9:00:00 PM,0,0,88.99261,90,0,0,5.406542,88156.73,0,961.7527,961.7527,3891,0,0,83796.98,105.2028,0,88156.73,0,0,87194.98,82835.23,0.00042951,1384026,0.00042951,0,0.00042951,5304240,100,0,82835.23,1785.041,27087.73,3891,0,0,45136.29,0,188156.7,1384026
2/28/2007 10:00:00 PM,0,0,93.2495,90,0,0,5.091266,74454.55,0,1130.858,1130.858,3891,0,0,70788.36,105.1791,0,74454.55,0,0,73323.69,69657.5,0.000309152,1384026,0.000309152,0,0.000309152,5304240,100,0,69657.5,1501.07,24697.8,3891,0,0,38471.21,0,174454.5,1384026
2/28/2007 11:00:00 PM,0,0,99.49328,90,0,0,4.410231,48494.06,0,993.3057,993.3057,3891,0,0,46119.02,105.1498,0,48494.06,0,0,47500.75,45125.71,0.000222521,1384026,0.000222521,0,0.000222521,5304240,100,0,45125.71,972.4274,21779.22,3891,0,0,25339.66,0,148494.1,1384026
3/1/2007 12:00:00 AM,0,0,115.3278,90,0,0,6.482963,153560.6,0,769.0247,769.0247,3891,0,0,145921,105.2354,0,153560.6,0,0,152791.6,145152,0.000160166,1384026,0.000160166,0,0.000160166,5304240,100,0,145152,3127.924,21016.15,3891,0,0,77626.24,0,253560.6,1384026
3/1/2007 1:00:00 AM,0,0,-169.2918,90,0,0,3.443368,24615.98,0,624.5094,624.5094,3891,0,0,23416.41,105.1228,0,24615.98,0,0,23991.47,22791.9,0.000115284,1384026,0.000115284,0,0.000115284,5304240,100,0,22791.9,491.1494,17616.3,3891,0,0,12994.95,0,124616,1384026
3/1/2007 2:00:00 AM,0,0,-111.2282,90,0,0,2.790166,0,0,677.3435,677.3435,3891,0,0,677.3435,0,0,0,712.9932,677.3435,0,0,8.29788E-05,1384026,0,712.9932,-712.9932,5303443,99.98497,0,0,0,13725.3,3891,0,0,745.0778,0,100000,1384026
3/1/2007 3:00:00 AM,0,0,-98.85298,90,0,0,2.796206,0,0,1263.829,1263.829,3891,0,0,1263.829,0,0,0,1330.346,1263.829,0,0,563.3723,1384026,0,1330.346,-1330.346,5301956,99.95693,0,0,0,9834.298,3891,0,0,1390.212,0,100000,1384026
3/1/2007 4:00:00 AM,0,0,-92.95288,90,0,0,6.727331,170784.5,0,901.7186,901.7186,3891,0,0,160675.8,106.2914,0,170784.5,0,0,169882.8,161388.6,1614.546,1384026,1614.546,0,1614.546,5303400,99.98415,0,159774.1,3443.019,9386.317,3891,0,0,86384.14,0,270784.5,1384026
3/1/2007 5:00:00 AM,0,0,-88.76658,90,0,0,6.513517,155714.2,0,413.9652,413.9652,3891,0,0,147638.5,105.4699,0,155714.2,0,0,155300.2,147535.2,310.6228,1384026,310.6228,0,310.6228,5303678,99.9894,0,147224.6,3172.586,8667.902,3891,0,0,78312.45,0,255714.2,1384026
3/1/2007 6:00:00 AM,0,0,-85.0708,90,0,0,5.471321,91809.41,0,673.8451,673.8451,3891,0,0,87076.38,105.4355,0,91809.41,0,0,91135.57,86578.79,176.2604,1384026,176.2604,0,176.2604,5303835,99.99236,0,86402.53,1861.914,6638.816,3891,0,0,46645.94,0,191809.4,1384026
3/1/2007 7:00:00 AM,0.0075,0,-81.29913,90,0,0,9.811297,320844.2,0,1010.56,1010.56,3891,0,0,304725.7,105.2895,0,320844.2,0,0,319833.7,303842,126.8686,1384026,126.8686,0,126.8686,5303948,99.99451,0,303715.1,6544.847,9292.663,3891,0,0,161533.7,0,420844.2,1384026
3/1/2007 8:00:00 AM,0.1035,13.1296,-76.98848,73.8941,0.1044662,4439.812,16.11909,325050,0,814.6896,814.6896,3891,0,0,313186.7,105.2055,0,329489.8,0,0,324235.3,308023.5,91.31738,1384026,91.31738,0,91.31738,5304030,99.99605,0,312372,6731.397,12133.06,3891,0,0,163421.2,3551.85,425050,1388466
3/1/2007 9:00:00 AM,0.077,27.04773,-71.52501,59.09987,0.07604301,3231.828,14.18419,325050,0,823.4597,823.4597,3891,0,0,312004.8,105.2169,0,328281.8,0,0,324226.5,308015.2,65.72835,1384026,65.72835,0,65.72835,5304089,99.99715,0,311181.3,6705.738,14947.8,3891,0,0,163430.8,2585.462,425050,1387258
3/1/2007 10:00:00 AM,0.175,40.43478,-63.81513,44.38331,0.1729563,7350.645,11.10702,325050,0,957.5591,957.5591,3891,0,0,316148.7,105.1406,0,332400.7,0,0,324092.4,307887.8,47.3099,1384026,47.3099,0,47.3099,5304132,99.99795,0,315191.2,6792.147,17848.95,3891,0,0,163578.3,5880.516,425050,1391376
3/1/2007 11:00:00 AM,0.651,52.70176,-51.58479,29.87587,0.6901841,29332.82,12.39784,325050,0,826.5556,826.5556,3891,0,0,338137.6,104.8043,0,354382.8,0,0,324223.4,308012.3,34.05268,1384026,34.05268,0,34.05268,5304162,99.99853,0,337311,7268.815,21226.76,3891,0,0,163434.2,23466.26,425050,1413359
3/1/2007 12:00:00 PM,0.708,62.30709,-30.26022,16.16872,0.7456735,31691.12,12.41999,325050,0,877.914,877.914,3891,0,0,340508,104.7673,0,356741.1,0,0,324172.1,307963.5,24.51041,1384026,24.51041,0,24.51041,5304184,99.99894,0,339630.1,7318.79,24654.55,3891,0,0,163490.7,25352.9,425050,1415717
3/1/2007 1:00:00 PM,0.707,65.82915,3.131297,8.760663,0.7408097,31484.41,12.39294,325050,0,471.9288,471.9288,3891,0,0,340287.9,104.7744,0,356534.4,0,0,324578.1,308349.2,17.64209,1384026,17.64209,0,17.64209,5304200,99.99924,0,339815.9,7322.794,28086.35,3891,0,0,163044.1,25187.53,425050,1415510
3/1/2007 2:00:00 PM,0.6095,60.96138,34.85413,18.40143,0.6301575,26781.69,20.52339,0,0,965.1149,965.1149,3891,0,0,26718.2,100.2376,0,26781.69,1015.91,965.1149,0,0,12.69841,1384026,12.69841,0,12.69841,5304211,99.99945,0,25753.08,554.9608,24750.31,3891,0,0,1061.626,21425.35,100000,1410808
3/1/2007 3:00:00 PM,0.4205,50.70864,54.18641,32.35588,0.4238288,18012.72,20.21253,0,0,777.3441,777.3441,3891,0,0,17962.67,100.2786,0,18012.72,818.257,777.3441,0,0,9.14005,1384026,9.14005,0,9.14005,5304219,99.9996,0,17185.33,370.3317,21229.64,3891,0,0,855.0786,14410.18,100000,1402039
3/1/2007 4:00:00 PM,0.507,38.17728,65.38436,46.9179,0.5429518,23075.45,16.31839,325050,0,1167.934,1167.934,3891,0,5.82077E-11,331924.8,104.8808,0,348125.4,0,0,323882.1,307688,6.578818,1384026,6.578818,0,6.578818,5304225,99.99972,0,330756.8,7127.577,24466.21,3891,0,0,163809.7,18460.36,425050,1407101
3/1/2007 5:00:00 PM,0.2035,24.67029,72.58976,61.65345,0.2047552,8702.094,16.83511,325050,0,952.3422,952.3422,3891,0,0,317542.5,105.1047,0,333752.1,0,0,324097.7,307892.8,4.735296,1384026,4.735296,0,4.735296,5304229,99.99979,0,316590.1,6822.294,27397.51,3891,0,0,163572.6,6961.675,425050,1392728
3/1/2007 6:00:00 PM,0.041,10.6909,77.79511,76.45523,0.04060844,1725.859,13.64227,325050,0,958.3928,958.3928,3891,0,0,310567.9,105.2188,0,326775.8,0,0,324091.6,307887,3.408368,1384026,3.408368,0,3.408368,5304232,99.99986,0,309609.5,6671.866,30178.38,3891,0,0,163579.2,1380.687,425050,1385752
3/1/2007 7:00:00 PM,0,0,81.97607,90,0,0,10.59248,324575.7,0,1179.65,1179.65,3891,0,0,308403.5,105.2439,0,324575.7,0,0,323396.1,307226.2,2.453272,1384026,2.453272,0,2.453272,5304234,99.99989,0,307223.8,6620.457,32907.83,3891,0,0,163585.5,0,424575.7,1384026
3/1/2007 8:00:00 PM,0,0,85.70218,90,0,0,13.25303,325050,0,592.7117,592.7117,3891,0,0,308825.4,105.2537,0,325050,0,0,324457.3,308234.4,1.765815,1384026,1.765815,0,1.765815,5304236,99.99992,0,308232.7,6642.197,35659.03,3891,0,0,163177,0,425050,1384026
3/1/2007 9:00:00 PM,0,0,89.43447,90,0,0,11.36398,325050,0,1110.633,1110.633,3891,0,0,308851.8,105.2447,0,325050,0,0,323939.4,307742.4,1.270997,1384026,1.270997,0,1.270997,5304237,99.99995,0,307741.1,6631.604,38399.63,3891,0,0,163746.7,0,425050,1384026
3/1/2007 10:00:00 PM,0,0,93.79439,90,0,0,9.912255,321982.8,0,858.6011,858.6011,3891,0,0,305925.6,105.2487,0,321982.8,0,0,321124.2,305067.9,0.9148369,1384026,0.9148369,0,0.9148369,5304238,99.99996,0,305067,6573.979,41082.61,3891,0,0,161935.8,0,421982.8,1384026
3/1/2007 11:00:00 PM,0,0,100.2609,90,0,0,9.605086,318518.7,0,1030.521,1030.521,3891,0,0,302643.7,105.2455,0,318518.7,0,0,317488.2,301613.8,0.6584806,1384026,0.6584806,0,0.6584806,5304238,99.99997,0,301613.1,6499.55,43691.16,3891,0,0,160392.9,0,418518.7,1384026
3/2/2007 12:00:00 AM,0,0,116.6713,90,0,0,10.56007,324484.3,0,962.1143,962.1143,3891,0,0,308307.8,105.2469,0,324484.3,0,0,323522.2,307346.1,0.4739607,1384026,0.4739607,0,0.4739607,5304239,99.99998,0,307345.7,6623.082,46423.25,3891,0,0,163300.5,0,424484.3,1384026
3/2/2007 1:00:00 AM,0,0,-169.5056,90,0,0,8.643176,297854.8,0,1027.381,1027.381,3891,0,0,283013.1,105.2442,0,297854.8,0,0,296827.4,281986.1,0.341147,1384026,0.341147,0,0.341147,5304239,99.99998,0,281985.8,6076.594,48608.84,3891,0,0,150057.5,0,397854.8,1384026
3/2/2007 2:00:00 AM,0,0,-112.307,90,0,0,7.72123,251179.2,0,966.9429,966.9429,3891,0,0,238668.4,105.2419,0,251179.2,0,0,250212.3,237701.7,0.2455506,1384026,0.2455506,0,0.2455506,5304240,99.99999,0,237701.4,5122.298,49840.14,3891,0,0,126653.2,0,351179.2,1384026
3/2/2007 3:00:00 AM,0,0,-99.52622,90,0,0,6.232188,135885.2,0,1362.01,1362.01,3891,0,0,129158.9,105.2078,0,135885.2,0,0,134523.2,127797,0.1767422,1384026,0.1767422,0,0.1767422,5304240,99.99999,0,127796.8,2753.932,48703.07,3891,0,0,69440.8,0,235885.2,1384026
3/2/2007 4:00:00 AM,0,0,-93.45052,90,0,0,8.045447,269460.8,0,779.3427,779.3427,3891,0,15263.26,256789.7,104.9344,0,269460.8,0,0,253418.1,240747.2,0.1272154,1384026,0.1272154,0,0.1272154,5304240,99.99999,0,240747.1,5187.931,50000,3891,0,0,135587.7,0,369460.8,1384026
3/2/2007 5:00:00 AM,0,0,-89.17825,90,0,0,7.037958,194375.2,0,1022.422,1022.422,3891,0,3286.654,184871.8,105.1405,0,194375.2,0,0,190066.1,180562.8,0.09156696,1384026,0.09156696,0,0.09156696,5304240,99.99999,0,180562.8,3891,50000,3891,0,0,98312.27,0,294375.2,1384026
3/2/2007 6:00:00 AM,0,0,-85.43947,90,0,0,8.322725,285095.5,0,928.5241,928.5241,3891,0,94100.88,275592.2,103.4483,0,285095.5,0,0,190066.1,180562.8,0.065908,1384026,0.065908,0,0.065908,5304240,100,0,180562.8,3891,50000,3891,0,0,143569.1,0,385095.5,1384026
3/2/2007 7:00:00 AM,0.001,0,-81.65071,90,0,0,7.538933,236747.6,0,815.6799,815.6799,3891,0,45865.86,227244.3,104.182,0,236747.6,0,0,190066.1,180562.8,0.04743921,1384026,0.04743921,0,0.04743921,5304240,100,0,180562.8,3891,50000,3891,0,0,119271.1,0,336747.6,1384026
3/2/2007 8:00:00 AM,0.103,13.28663,-77.34238,73.83622,0.1037103,4407.688,6.38959,146979.4,0,1229.722,1229.722,3891,0,0,144099.5,105.0573,0,151387.1,0,0,145749.7,138462.2,0.03414576,1384026,0.03414576,0,0.03414576,5304240,100,0,142869.8,3078.744,49187.74,3891,0,0,74842.38,3526.151,246979.4,1388434
3/2/2007 9:00:00 AM,0.3655,27.22912,-71.89849,59.02473,0.3944963,16766.09,9.938828,322282.4,0,1146.641,1146.641,3891,0,109041.5,328443.8,103.2288,0,339048.5,0,0,212094.3,201489.6,0.02457741,1384026,0.02457741,0,0.02457741,5304240,100,0,218255.7,4703.256,50000,3891,0,0,162402.5,13412.87,422282.4,1400792
3/2/2007 10:00:00 AM,0.568,40.65285,-64.22247,44.28469,0.6112519,25978.21,11.94364,325050,0,943.3685,943.3685,3891,0,161386,342892.2,102.3728,0,351028.2,0,0,162720.6,154584.6,0.01769031,1384026,0.01769031,0,0.01769031,5304240,100,0,180562.8,3891,50000,3891,0,0,163562.7,20782.56,425050,1410004
3/2/2007 11:00:00 AM,0.681,52.97573,-52.01747,29.73769,0.7249148,30808.88,10.92567,325050,0,446.0801,446.0801,3891,0,166968.3,347977.1,102.265,0,355858.9,0,0,157635.7,149753.9,0.01273311,1384026,0.01273311,0,0.01273311,5304240,100,0,180562.8,3891,50000,3891,0,0,163015.7,24647.1,425050,1414835
3/2/2007 12:00:00 PM,0.7345,62.655,-30.58359,15.93813,0.7760332,32981.41,12.81903,325050,0,871.6689,871.6689,3891,0,168829.5,350264,102.2176,0,358031.4,0,0,155348.8,147581.3,0.009165032,1384026,0.009165032,0,0.009165032,5304240,100,0,180562.8,3891,50000,3891,0,0,163483.8,26385.13,425050,1417007
3/2/2007 1:00:00 PM,0.55,66.20265,3.284246,8.395263,0.5581387,23720.9,12.75222,325050,0,1187.031,1187.031,3891,0,158766.3,340516.1,102.4242,0,348770.9,0,0,165096.7,156841.9,0.006596799,1384026,0.006596799,0,0.006596799,5304240,100,0,180562.8,3891,50000,3891,0,0,163830.7,18976.72,425050,1407747
3/2/2007 2:00:00 PM,0.238,61.24969,35.36211,18.26944,0.2351314,9993.083,9.268706,314725.2,0,522.2852,522.2852,3891,0,134655.9,315741,102.8433,0,324718.3,0,0,179547,170569.7,0.004748239,1384026,0.004748239,0,0.004748239,5304240,100,0,180562.8,3891,50000,3891,0,0,157937.1,7994.466,414725.2,1394019
3/2/2007 3:00:00 PM,0.2725,50.90497,54.69874,32.30782,0.2696608,11460.58,7.945281,263812.7,0,1023.455,1023.455,3891,0,84786.97,266373.2,103.3412,0,275273.3,0,0,178002.3,169102.2,0.003417683,1384026,0.003417683,0,0.003417683,5304240,100,0,180562.8,3891,50000,3891,0,0,133032.2,9168.468,363812.7,1395486
3/2/2007 4:00:00 PM,0.2795,38.3137,65.83411,46.90676,0.2787301,11846.03,8.772372,301497.3,0,761.0076,761.0076,3891,0,123139.7,304463.5,102.9165,0,313343.3,0,0,177596.5,168716.7,0.002459978,1384026,0.002459978,0,0.002459978,5304240,100,0,180562.8,3891,50000,3891,0,0,151585.8,9476.821,401497.3,1395872
3/2/2007 5:00:00 PM,0.1255,24.769,72.99218,61.66479,0.1241689,5277.18,12.29267,325050,0,1038.628,1038.628,3891,0,139500.2,321101.6,102.8731,0,330327.2,0,0,184511.1,175285.6,0.00177064,1384026,0.00177064,0,0.00177064,5304240,100,0,180562.8,3891,50000,3891,0,0,163667.5,4221.744,425050,1389303
3/2/2007 6:00:00 PM,0.0405,10.76506,78.17303,76.48344,0.04010182,1704.327,10.22263,323533,0,697.5664,697.5664,3891,0,134563.4,315823.7,102.9807,0,325237.3,0,0,188272,178858.4,0.00127447,1384026,0.00127447,0,0.00127447,5304240,100,0,180562.8,3891,50000,3891,0,0,162533.8,1363.462,423533,1385730
3/2/2007 7:00:00 PM,0,0,82.35095,90,0,0,12.00846,325050,0,1093.242,1093.242,3891,0,133890.7,315546.7,103.0117,0,325050,0,0,190066,180562.8,0.000917337,1384026,0.000917337,0,0.000917337,5304240,100,0,180562.8,3891,50000,3891,0,0,163727.6,0,425050,1384026
3/2/2007 8:00:00 PM,0,0,86.09685,90,0,0,14.1085,325050,0,868.891,868.891,3891,0,134115.1,315546.7,103.0117,0,325050,0,0,190066,180562.8,0.00066028,1384026,0.00066028,0,0.00066028,5304240,100,0,180562.8,3891,50000,3891,0,0,163480.8,0,425050,1384026
3/2/2007 9:00:00 PM,0,0,89.87956,90,0,0,9.28695,314931,0,868.5873,868.5873,3891,0,123996.3,305427.7,103.1115,0,314931,0,0,190066,180562.8,0.000475256,1384026,0.000475256,0,0.000475256,5304240,100,0,180562.8,3891,50000,3891,0,0,158420.9,0,414931,1384026
3/2/2007 10:00:00 PM,0,0,94.34284,90,0,0,5.919537,117082.8,0,730.7313,730.7313,3891,0,0,111265.2,105.2286,0,117082.8,0,0,116352.1,110534.5,0.000342079,1384026,0.000342079,0,0.000342079,5304240,100,0,110534.5,2381.94,48490.94,3891,0,0,59345.21,0,217082.8,1384026
3/2/2007 11:00:00 PM,0,0,101.0319,90,0,0,7.246697,212030.3,0,1231.929,1231.929,3891,0,0,201490.4,105.231,0,212030.3,0,0,210798.4,200258.5,0.000246221,1384026,0.000246221,0,0.000246221,5304240,100,0,200258.5,4315.429,48915.37,3891,0,0,107370.3,0,312030.3,1384026
3/3/2007 12:00:00 AM,0,0,118.0022,90,0,0,9.808844,320816.5,0,1067.316,1067.316,3891,0,76701.57,308664.2,103.9371,0,320816.5,0,0,243047.7,230895.3,0.000177225,1384026,0.000177225,0,0.000177225,5304240,100,0,230895.3,4975.63,50000,3891,0,0,161582.3,0,420816.5,1384026
3/3/2007 1:00:00 AM,0,0,-169.6828,90,0,0,4.688942,57440.26,0,1632.945,1632.945,3891,0,0,54649.89,105.1059,0,57440.26,0,0,55807.32,53016.95,0.000127563,1384026,0.000127563,0,0.000127563,5304240,100,0,53016.95,1142.478,47251.48,3891,0,0,30516.37,0,157440.3,1384026
3/3/2007 2:00:00 AM,0,0,-113.3656,90,0,0,4.207779,42786.26,0,1095.444,1095.444,3891,0,0,40701.72,105.1215,0,42786.26,0,0,41690.81,39606.27,9.18168E-05,1384026,9.18168E-05,0,9.18168E-05,5304240,100,0,39606.27,853.4873,44213.96,3891,0,0,22598.12,0,142786.3,1384026
3/3/2007 3:00:00 AM,0,0,-100.197,90,0,0,7.452427,229431,0,1285.37,1285.37,3891,0,0,218023.7,105.2321,0,229431,0,0,228145.6,216738.3,6.60877E-05,1384026,6.60877E-05,0,6.60877E-05,5304240,100,0,216738.3,4670.558,44993.52,3891,0,0,116129.4,0,329431,1384026
3/3/2007 4:00:00 AM,0,0,-93.94846,90,0,0,6.693199,168378.8,0,1239.752,1239.752,3891,0,0,160021.8,105.2224,0,168378.8,0,0,167139,158782.1,4.75686E-05,1384026,4.75686E-05,0,4.75686E-05,5304240,100,0,158782.1,3421.642,44524.16,3891,0,0,85553.11,0,268378.8,1384026
3/3/2007 5:00:00 AM,0,0,-89.59095,90,0,0,6.53074,156928.1,0,1129.871,1129.871,3891,0,0,149138.2,105.2233,0,156928.1,0,0,155798.2,148008.3,3.42386E-05,1384026,3.42386E-05,0,3.42386E-05,5304240,100,0,148008.3,3189.475,43822.64,3891,0,0,79706.91,0,256928.1,1384026
3/3/2007 6:00:00 AM,0,0,-85.80951,90,0,0,4.462899,49978.95,0,1612.29,1612.29,3891,0,-7.27596E-12,47560.61,105.0847,0,49978.95,0,0,48366.66,45948.32,2.46444E-05,1384026,2.46444E-05,0,2.46444E-05,5304240,100,0,45948.32,990.154,40921.79,3891,0,0,26762.99,0,149979,1384026
3/3/2007 7:00:00 AM,0,0,-82.00394,90,0,0,3.7896,31448.98,0,1115.417,1115.417,3891,0,3.63798E-12,29932.3,105.067,0,31448.98,0,0,30333.56,28816.89,1.77384E-05,1384026,1.77384E-05,0,1.77384E-05,5304240,100,0,28816.89,620.9836,37651.78,3891,0,0,16951.45,0,131449,1384026
3/3/2007 8:00:00 AM,0.1495,13.44635,-77.69833,73.77641,0.1592959,6770.078,5.822381,111604.5,0,1029.822,1029.822,3891,0,0,112845.8,104.8994,0,118374.6,0,0,110574.7,105045.9,1.27679E-05,1384026,1.27679E-05,0,1.27679E-05,5304240,100,0,111816,2409.557,36170.34,3891,0,0,56935.05,5416.062,211604.5,1390796
3/3/2007 9:00:00 AM,0.39,27.41279,-72.27468,58.94828,0.424191,18028.12,6.883552,181795.5,0,1181.364,1181.364,3891,0,0,190792.9,104.7333,0,199823.6,0,0,180614.1,171583.4,9.19002E-06,1384026,9.19002E-06,0,9.19002E-06,5304240,100,0,189611.5,4085.995,36365.33,3891,0,0,92197.23,14422.49,281795.5,1402054
3/3/2007 10:00:00 AM,0.567,40.8729,-64.63371,44.1856,0.608379,25856.11,12.52995,325050,0,1202.047,1202.047,3891,0,0,334713.7,104.8377,0,350906.1,0,0,323848,307655.6,6.61462E-06,1384026,6.61462E-06,0,6.61462E-06,5304240,100,0,333511.7,7186.941,39661.27,3891,0,0,163847.2,20684.89,425050,1409882
3/3/2007 11:00:00 AM,0.675,53.25163,-52.45612,29.60026,0.7162016,30438.57,11.6831,325050,0,1038.281,1038.281,3891,0,0,339288,104.7749,0,355488.6,0,0,324011.7,307811.1,4.76063E-06,1384026,4.76063E-06,0,4.76063E-06,5304240,100,0,338249.7,7289.043,43059.31,3891,0,0,163667.1,24350.85,425050,1414464
3/3/2007 12:00:00 PM,0.7235,63.00556,-30.91247,15.7097,0.7615671,32366.6,9.313674,315232.3,0,1199.214,1199.214,3891,0,0,331897.3,104.7309,0,347599,0,0,314033.2,298331.5,3.42693E-06,1384026,3.42693E-06,0,3.42693E-06,5304240,100,0,330698.1,7126.311,46294.62,3891,0,0,158935.3,25893.28,415232.3,1416392
3/3/2007 1:00:00 PM,0.739,66.57829,3.448546,8.029104,0.7764469,32998.99,6.386117,146734.6,0,1378.187,1378.187,3891,0,0,172465.8,104.2141,0,179733.6,0,0,145356.4,138088.6,2.46609E-06,1384026,2.46609E-06,0,2.46609E-06,5304240,100,0,171087.6,3686.817,46090.44,3891,0,0,74883.3,26399.2,246734.6,1417025
3/3/2007 2:00:00 PM,0.657,61.53662,35.88679,18.14543,0.6842242,29079.53,6.567826,159542,0,1456.096,1456.096,3891,0,0,180717.3,104.3738,0,188621.6,0,0,158085.9,150181.6,1.77541E-06,1384026,1.77541E-06,0,1.77541E-06,5304240,100,0,179261.2,3862.952,46062.39,3891,0,0,81372.73,23263.62,259542,1413105
3/3/2007 3:00:00 PM,0.419,51.09848,55.22095,32.2656,0.4216381,17919.62,4.549479,52419.92,0,983.3928,983.3928,3891,0,7.27596E-12,67767.71,103.7951,0,70339.53,0,0,51436.52,48864.7,1.27749E-06,1384026,1.27749E-06,0,1.27749E-06,5304240,100,0,66784.31,1439.155,43610.55,3891,0,0,27291.69,14335.69,152419.9,1401946
3/3/2007 4:00:00 PM,0.2695,38.44724,66.2898,46.90016,0.2682267,11399.64,5.072567,73663.76,0,1326.994,1326.994,3891,0,0,81446.55,104.4408,0,85063.39,0,0,72336.77,68719.92,9.19411E-07,1384026,9.19411E-07,0,9.19411E-07,5304240,100,0,80119.56,1726.52,41446.07,3891,0,0,38291.57,9119.709,173663.8,1395426
3/3/2007 5:00:00 PM,0.0985,24.86515,73.39878,61.67985,0.097357,4137.673,8.255713,281316.9,0,1081.589,1081.589,3891,0,0,271442.8,105.162,0,285454.6,0,0,280235.3,266223.6,6.6189E-07,1384026,6.6189E-07,0,6.6189E-07,5304240,100,0,270361.2,5826.095,43381.16,3891,0,0,141848.2,3310.138,381316.9,1388164
3/3/2007 6:00:00 PM,0.01,10.83706,78.55429,76.51472,0.009865739,419.2939,9.002719,307991.5,0,1061.49,1061.49,3891,0,0,293064.3,105.2366,0,308410.8,0,0,306930,291583.5,4.76141E-07,1384026,4.76141E-07,0,4.76141E-07,5304240,100,0,292002.8,6292.456,45782.62,3891,0,0,155163.4,335.4351,407991.5,1384445
3/3/2007 7:00:00 PM,0,0,82.72883,90,0,0,7.587121,240823.4,0,1233.272,1233.272,3891,0,0,228843.9,105.2348,0,240823.4,0,0,239590.1,227610.6,3.42518E-07,1384026,3.42518E-07,0,3.42518E-07,5304240,100,0,227610.6,4904.849,46796.46,3891,0,0,121768.3,0,340823.4,1384026
3/3/2007 8:00:00 PM,0,0,86.49445,90,0,0,7.722888,251272.7,0,1107.68,1107.68,3891,0,0,238764.5,105.2387,0,251272.7,0,0,250165,237656.8,2.46239E-07,1384026,2.46239E-07,0,2.46239E-07,5304240,100,0,237656.8,5121.336,48026.8,3891,0,0,126854.8,0,351272.7,1384026
3/3/2007 9:00:00 PM,0,0,90.32772,90,0,0,11.72628,325050,0,1308.347,1308.347,3891,0,37289.64,310727.4,104.6094,0,325050,0,0,286452,272129.4,1.7758E-07,1384026,1.7758E-07,0,1.7758E-07,5304240,100,0,272129.4,5864.197,50000,3891,0,0,163964.2,0,425050,1384026
3/3/2007 10:00:00 PM,0,0,94.89467,90,0,0,11.67367,325050,0,1224.022,1224.022,3891,0,133759.9,315546.7,103.0117,0,325050,0,0,190066,180562.8,1.27593E-07,1384026,1.27593E-07,0,1.27593E-07,5304240,100,0,180562.8,3891,50000,3891,0,0,163871.4,0,425050,1384026
3/3/2007 11:00:00 PM,0,0,101.8059,90,0,0,4.795161,61932.25,0,577.0988,577.0988,3891,0,0,58864.5,105.2116,0,61932.25,0,0,61355.16,58287.4,9.16104E-08,1384026,9.16104E-08,0,9.16104E-08,5304240,100,0,58287.4,1256.052,47365.05,3891,0,0,31600.94,0,161932.2,1384026
3/4/2007 12:00:00 AM,0,0,119.3193,90,0,0,5.352271,85492.44,0,1013.251,1013.251,3891,0,1.45519E-11,81268.48,105.1975,0,85492.44,0,0,84479.19,80255.23,6.55471E-08,1384026,6.55471E-08,0,6.55471E-08,5304240,100,0,80255.23,1729.444,45203.5,3891,0,0,43860.79,0,185492.4,1384026
3/4/2007 1:00:00 AM,0,0,-169.8287,90,0,0,7.048655,195280,0,1487.348,1487.348,3891,0,0,185590.3,105.221,0,195280,0,0,193792.6,184103,4.74585E-08,1384026,4.74585E-08,0,4.74585E-08,5304240,100,0,184103,3967.29,45279.79,3891,0,0,99276.06,0,295280,1384026
3/4/2007 2:00:00 AM,0,0,-114.4031,90,0,0,6.408739,148329.1,0,1308.631,1308.631,3891,0,0,140978.1,105.2143,0,148329.1,0,0,147020.5,139669.4,3.38433E-08,1384026,3.38433E-08,0,3.38433E-08,5304240,100,0,139669.4,3009.778,44398.56,3891,0,0,75604.03,0,248329.1,1384026
